timestamp,symbol,price
2025-10-08T17:40:43.489909,AAPL,168.87
2025-10-08T17:40:43.502113,AAPL,168.96
2025-10-08T17:40:43.514660,AAPL,164.96
2025-10-08T17:40:43.527306,AAPL,163.74
2025-10-08T17:40:43.539928,AAPL,160.44
2025-10-08T17:40:43.552559,AAPL,155.89
2025-10-08T17:40:43.565186,AAPL,154.33
2025-10-08T17:40:43.577779,AAPL,148.63
2025-10-08T17:40:43.590397,AAPL,144.16
2025-10-08T17:40:43.603023,AAPL,145.52
2025-10-08T17:40:43.613241,AAPL,149.81
2025-10-08T17:40:43.624076,AAPL,149.47
2025-10-08T17:40:43.636723,AAPL,153.3
2025-10-08T17:40:43.647093,AAPL,151.22
2025-10-08T17:40:43.659163,AAPL,155.88
2025-10-08T17:40:43.671761,AAPL,157.61
2025-10-08T17:40:43.683455,AAPL,152.25
2025-10-08T17:40:43.695990,AAPL,157.51
2025-10-08T17:40:43.706820,AAPL,159.7
2025-10-08T17:40:43.719201,AAPL,158.06
2025-10-08T17:40:43.731220,AAPL,157.01
2025-10-08T17:40:43.743845,AAPL,153.27
2025-10-08T17:40:43.756465,AAPL,154.34
2025-10-08T17:40:43.769087,AAPL,152.75
2025-10-08T17:40:43.780815,AAPL,152.22
2025-10-08T17:40:43.793418,AAPL,155.16
2025-10-08T17:40:43.806056,AAPL,149.04
2025-10-08T17:40:43.818694,AAPL,144.68
2025-10-08T17:40:43.831293,AAPL,141.32
2025-10-08T17:40:43.843943,AAPL,136.66
2025-10-08T17:40:43.856565,AAPL,135.24
2025-10-08T17:40:43.869155,AAPL,135.67
2025-10-08T17:40:43.881795,AAPL,135.44
2025-10-08T17:40:43.894425,AAPL,132.88
2025-10-08T17:40:43.907039,AAPL,134.61
2025-10-08T17:40:43.919630,AAPL,132.01
2025-10-08T17:40:43.929778,AAPL,131.27
2025-10-08T17:40:43.940447,AAPL,133.03
2025-10-08T17:40:43.953027,AAPL,138.25
2025-10-08T17:40:43.965645,AAPL,135.12
2025-10-08T17:40:43.976938,AAPL,138.82
2025-10-08T17:40:43.989532,AAPL,136.52
2025-10-08T17:40:44.002157,AAPL,140.41
2025-10-08T17:40:44.014149,AAPL,142.37
2025-10-08T17:40:44.026773,AAPL,141.39
2025-10-08T17:40:44.039344,AAPL,139.23
2025-10-08T17:40:44.051951,AAPL,136.86
2025-10-08T17:40:44.064602,AAPL,139.15
2025-10-08T17:40:44.077211,AAPL,139.21
2025-10-08T17:40:44.089784,AAPL,141.94
2025-10-08T17:40:44.101441,AAPL,137.4
2025-10-08T17:40:44.113222,AAPL,132.72
2025-10-08T17:40:44.125387,AAPL,130.2
2025-10-08T17:40:44.137995,AAPL,131.09
2025-10-08T17:40:44.150631,AAPL,133.57
2025-10-08T17:40:44.163253,AAPL,138.93
2025-10-08T17:40:44.175858,AAPL,140.01
2025-10-08T17:40:44.188445,AAPL,135.58
2025-10-08T17:40:44.201092,AAPL,137.82
2025-10-08T17:40:44.213787,AAPL,138.83
2025-10-08T17:40:44.226419,AAPL,138.24
2025-10-08T17:40:44.238620,AAPL,139.29
2025-10-08T17:40:44.251270,AAPL,141.84
2025-10-08T17:40:44.263910,AAPL,145.65
2025-10-08T17:40:44.276557,AAPL,145.14
2025-10-08T17:40:44.287736,AAPL,146.4
2025-10-08T17:40:44.299822,AAPL,141.27
2025-10-08T17:40:44.311690,AAPL,142.38
2025-10-08T17:40:44.324358,AAPL,137.53
2025-10-08T17:40:44.336214,AAPL,137.98
2025-10-08T17:40:44.347488,AAPL,135.57
2025-10-08T17:40:44.358435,AAPL,140.7
2025-10-08T17:40:44.371055,AAPL,137.53
2025-10-08T17:40:44.382709,AAPL,137.69
2025-10-08T17:40:44.395367,AAPL,136.59
2025-10-08T17:40:44.408008,AAPL,136.06
2025-10-08T17:40:44.420659,AAPL,134.03
2025-10-08T17:40:44.431373,AAPL,134.5
2025-10-08T17:40:44.444021,AAPL,133.33
2025-10-08T17:40:44.456627,AAPL,131.14
2025-10-08T17:40:44.469269,AAPL,132.18
2025-10-08T17:40:44.480814,AAPL,134.29
2025-10-08T17:40:44.493554,AAPL,129.06
2025-10-08T17:40:44.506223,AAPL,128.2
2025-10-08T17:40:44.518858,AAPL,130.56
2025-10-08T17:40:44.529859,AAPL,131.47
2025-10-08T17:40:44.542488,AAPL,132.24
2025-10-08T17:40:44.554849,AAPL,128.02
2025-10-08T17:40:44.567476,AAPL,128.59
2025-10-08T17:40:44.580102,AAPL,128.43
2025-10-08T17:40:44.592067,AAPL,130.33
2025-10-08T17:40:44.604695,AAPL,128.48
2025-10-08T17:40:44.617342,AAPL,126.09
2025-10-08T17:40:44.629971,AAPL,120.76
2025-10-08T17:40:44.642595,AAPL,118.71
2025-10-08T17:40:44.655188,AAPL,119.53
2025-10-08T17:40:44.667837,AAPL,122.21
2025-10-08T17:40:44.678076,AAPL,119.77
2025-10-08T17:40:44.690756,AAPL,118.46
2025-10-08T17:40:44.703412,AAPL,120.19
2025-10-08T17:40:44.716084,AAPL,124.43
2025-10-08T17:40:44.728737,AAPL,127.31
2025-10-08T17:40:44.741385,AAPL,127.14
2025-10-08T17:40:44.752918,AAPL,124.26
2025-10-08T17:40:44.764723,AAPL,128.08
2025-10-08T17:40:44.777411,AAPL,125.2
2025-10-08T17:40:44.790013,AAPL,129.82
2025-10-08T17:40:44.802657,AAPL,126.92
2025-10-08T17:40:44.814130,AAPL,125.44
2025-10-08T17:40:44.825503,AAPL,126.8
2025-10-08T17:40:44.838140,AAPL,124.58
2025-10-08T17:40:44.850802,AAPL,123.66
2025-10-08T17:40:44.863486,AAPL,124.14
2025-10-08T17:40:44.875634,AAPL,121.35
2025-10-08T17:40:44.888322,AAPL,122.2
2025-10-08T17:40:44.900201,AAPL,121.28
2025-10-08T17:40:44.912867,AAPL,119.99
2025-10-08T17:40:44.925570,AAPL,118.65
2025-10-08T17:40:44.938269,AAPL,119.12
2025-10-08T17:40:44.948519,AAPL,117.7
2025-10-08T17:40:44.961184,AAPL,114.36
2025-10-08T17:40:44.973802,AAPL,114.21
2025-10-08T17:40:44.986420,AAPL,113.12
2025-10-08T17:40:44.998094,AAPL,110.39
2025-10-08T17:40:45.010731,AAPL,111.05
2025-10-08T17:40:45.023311,AAPL,107.75
2025-10-08T17:40:45.035059,AAPL,104.73
2025-10-08T17:40:45.047429,AAPL,102.94
2025-10-08T17:40:45.058745,AAPL,103.58
2025-10-08T17:40:45.071343,AAPL,102.55
2025-10-08T17:40:45.083992,AAPL,102.29
2025-10-08T17:40:45.095692,AAPL,99.28
2025-10-08T17:40:45.106069,AAPL,97.2
2025-10-08T17:40:45.117610,AAPL,99.26
2025-10-08T17:40:45.130270,AAPL,100.87
2025-10-08T17:40:45.142905,AAPL,100.59
2025-10-08T17:40:45.155501,AAPL,99.06
2025-10-08T17:40:45.168101,AAPL,95.12
2025-10-08T17:40:45.180751,AAPL,93.35
2025-10-08T17:40:45.193399,AAPL,93.68
2025-10-08T17:40:45.206045,AAPL,93.34
2025-10-08T17:40:45.218676,AAPL,90.51
2025-10-08T17:40:45.229254,AAPL,86.87
2025-10-08T17:40:45.241869,AAPL,84.71
2025-10-08T17:40:45.254496,AAPL,85.21
2025-10-08T17:40:45.265928,AAPL,86.2
2025-10-08T17:40:45.278597,AAPL,87.28
2025-10-08T17:40:45.291241,AAPL,81.27
2025-10-08T17:40:45.303900,AAPL,82.26
2025-10-08T17:40:45.315454,AAPL,83.39
2025-10-08T17:40:45.326231,AAPL,84.57
2025-10-08T17:40:45.338867,AAPL,84.34
2025-10-08T17:40:45.351523,AAPL,83.16
2025-10-08T17:40:45.361958,AAPL,83.29
2025-10-08T17:40:45.372641,AAPL,81.48
2025-10-08T17:40:45.385291,AAPL,81.8
2025-10-08T17:40:45.397440,AAPL,79.14
2025-10-08T17:40:45.408574,AAPL,81.27
2025-10-08T17:40:45.421238,AAPL,80.67
2025-10-08T17:40:45.434147,AAPL,81.14
2025-10-08T17:40:45.446134,AAPL,83.22
2025-10-08T17:40:45.458009,AAPL,83.29
2025-10-08T17:40:45.469925,AAPL,85.5
2025-10-08T17:40:45.482555,AAPL,83.71
2025-10-08T17:40:45.495458,AAPL,84.84
2025-10-08T17:40:45.508161,AAPL,81.99
2025-10-08T17:40:45.519357,AAPL,78.62
2025-10-08T17:40:45.531983,AAPL,79.88
2025-10-08T17:40:45.544661,AAPL,77.09
2025-10-08T17:40:45.557352,AAPL,74.68
2025-10-08T17:40:45.570044,AAPL,73.17
2025-10-08T17:40:45.582654,AAPL,73.02
2025-10-08T17:40:45.595331,AAPL,74.83
2025-10-08T17:40:45.607973,AAPL,75.11
2025-10-08T17:40:45.619604,AAPL,74.64
2025-10-08T17:40:45.632231,AAPL,77.79
2025-10-08T17:40:45.644944,AAPL,78.03
2025-10-08T17:40:45.656721,AAPL,77.07
2025-10-08T17:40:45.669361,AAPL,77.25
2025-10-08T17:40:45.682003,AAPL,77.76
2025-10-08T17:40:45.694681,AAPL,78.31
2025-10-08T17:40:45.707274,AAPL,79.95
2025-10-08T17:40:45.718562,AAPL,80.11
2025-10-08T17:40:45.730741,AAPL,79.07
2025-10-08T17:40:45.742219,AAPL,79.77
2025-10-08T17:40:45.754823,AAPL,79.79
2025-10-08T17:40:45.767448,AAPL,77.37
2025-10-08T17:40:45.780089,AAPL,74.62
2025-10-08T17:40:45.792717,AAPL,75.14
2025-10-08T17:40:45.805334,AAPL,77.04
2025-10-08T17:40:45.817986,AAPL,77.25
2025-10-08T17:40:45.829817,AAPL,77.61
2025-10-08T17:40:45.841051,AAPL,76.67
2025-10-08T17:40:45.853668,AAPL,80.1
2025-10-08T17:40:45.866350,AAPL,77.53
2025-10-08T17:40:45.878992,AAPL,76.67
2025-10-08T17:40:45.891606,AAPL,76.79
2025-10-08T17:40:45.904222,AAPL,76.02
2025-10-08T17:40:45.916526,AAPL,74.8
2025-10-08T17:40:45.929210,AAPL,74.9
2025-10-08T17:40:45.940667,AAPL,75.38
2025-10-08T17:40:45.953297,AAPL,77.18
2025-10-08T17:40:45.964064,AAPL,77.39
2025-10-08T17:40:45.976701,AAPL,76.69
2025-10-08T17:40:45.989341,AAPL,76.99
2025-10-08T17:40:45.999768,AAPL,78.38
2025-10-08T17:40:46.012274,AAPL,76.97
2025-10-08T17:40:46.023452,AAPL,77.93
2025-10-08T17:40:46.036116,AAPL,75.53
2025-10-08T17:40:46.047469,AAPL,78.81
2025-10-08T17:40:46.060118,AAPL,76.17
2025-10-08T17:40:46.072737,AAPL,77.55
2025-10-08T17:40:46.084006,AAPL,78.22
2025-10-08T17:40:46.096656,AAPL,78.43
2025-10-08T17:40:46.109310,AAPL,77.41
2025-10-08T17:40:46.121941,AAPL,76.57
2025-10-08T17:40:46.134583,AAPL,78.27
2025-10-08T17:40:46.145191,AAPL,78.31
2025-10-08T17:40:46.156173,AAPL,80.1
2025-10-08T17:40:46.168822,AAPL,79.8
2025-10-08T17:40:46.181481,AAPL,78.79
2025-10-08T17:40:46.194160,AAPL,78.95
2025-10-08T17:40:46.206813,AAPL,82.06
2025-10-08T17:40:46.218494,AAPL,82.89
2025-10-08T17:40:46.231163,AAPL,80.13
2025-10-08T17:40:46.243833,AAPL,80.31
2025-10-08T17:40:46.256496,AAPL,81.94
2025-10-08T17:40:46.269135,AAPL,82.41
2025-10-08T17:40:46.279313,AAPL,82.41
2025-10-08T17:40:46.291949,AAPL,82.92
2025-10-08T17:40:46.304576,AAPL,81.89
2025-10-08T17:40:46.317211,AAPL,83.56
2025-10-08T17:40:46.327666,AAPL,85.37
2025-10-08T17:40:46.340306,AAPL,81.98
2025-10-08T17:40:46.352947,AAPL,82.59
2025-10-08T17:40:46.365584,AAPL,82.09
2025-10-08T17:40:46.378271,AAPL,81.7
2025-10-08T17:40:46.388770,AAPL,82.23
2025-10-08T17:40:46.400452,AAPL,83.0
2025-10-08T17:40:46.413115,AAPL,82.27
2025-10-08T17:40:46.425377,AAPL,81.68
2025-10-08T17:40:46.438009,AAPL,82.48
2025-10-08T17:40:46.448447,AAPL,83.69
2025-10-08T17:40:46.459688,AAPL,80.6
2025-10-08T17:40:46.472300,AAPL,78.42
2025-10-08T17:40:46.484919,AAPL,77.07
2025-10-08T17:40:46.496459,AAPL,78.85
2025-10-08T17:40:46.509094,AAPL,80.59
2025-10-08T17:40:46.521693,AAPL,82.87
2025-10-08T17:40:46.533876,AAPL,83.46
2025-10-08T17:40:46.546540,AAPL,84.11
2025-10-08T17:40:46.558595,AAPL,85.33
2025-10-08T17:40:46.571235,AAPL,82.34
2025-10-08T17:40:46.582569,AAPL,81.94
2025-10-08T17:40:46.594447,AAPL,79.57
2025-10-08T17:40:46.607063,AAPL,82.24
2025-10-08T17:40:46.619720,AAPL,82.66
2025-10-08T17:40:46.632388,AAPL,82.34
2025-10-08T17:40:46.645069,AAPL,82.87
2025-10-08T17:40:46.657790,AAPL,82.53
2025-10-08T17:40:46.670075,AAPL,81.26
2025-10-08T17:40:46.682271,AAPL,80.79
2025-10-08T17:40:46.694247,AAPL,82.47
2025-10-08T17:40:46.706917,AAPL,82.29
2025-10-08T17:40:46.718533,AAPL,84.71
2025-10-08T17:40:46.730692,AAPL,84.98
2025-10-08T17:40:46.743376,AAPL,84.82
2025-10-08T17:40:46.756017,AAPL,85.45
2025-10-08T17:40:46.768664,AAPL,84.83
2025-10-08T17:40:46.780342,AAPL,86.85
2025-10-08T17:40:46.792996,AAPL,86.96
2025-10-08T17:40:46.805624,AAPL,88.05
2025-10-08T17:40:46.816407,AAPL,85.31
2025-10-08T17:40:46.829075,AAPL,87.58
2025-10-08T17:40:46.841697,AAPL,87.78
2025-10-08T17:40:46.854306,AAPL,89.09
2025-10-08T17:40:46.866944,AAPL,89.03
2025-10-08T17:40:46.878620,AAPL,90.82
2025-10-08T17:40:46.891239,AAPL,89.43
2025-10-08T17:40:46.903589,AAPL,89.92
2025-10-08T17:40:46.916257,AAPL,90.99
2025-10-08T17:40:46.928900,AAPL,92.25
2025-10-08T17:40:46.941523,AAPL,92.19
2025-10-08T17:40:46.954130,AAPL,90.07
2025-10-08T17:40:46.966759,AAPL,88.43
2025-10-08T17:40:46.979384,AAPL,85.78
2025-10-08T17:40:46.990921,AAPL,89.69
2025-10-08T17:40:47.003524,AAPL,87.64
2025-10-08T17:40:47.016150,AAPL,86.72
2025-10-08T17:40:47.026332,AAPL,90.12
2025-10-08T17:40:47.038984,AAPL,91.65
2025-10-08T17:40:47.051619,AAPL,91.05
2025-10-08T17:40:47.063064,AAPL,87.22
2025-10-08T17:40:47.075696,AAPL,89.31
2025-10-08T17:40:47.087719,AAPL,88.98
2025-10-08T17:40:47.100355,AAPL,88.03
2025-10-08T17:40:47.113078,AAPL,88.91
2025-10-08T17:40:47.125714,AAPL,86.39
2025-10-08T17:40:47.138325,AAPL,88.84
2025-10-08T17:40:47.150938,AAPL,90.1
2025-10-08T17:40:47.163598,AAPL,89.8
2025-10-08T17:40:47.176233,AAPL,88.84
2025-10-08T17:40:47.188855,AAPL,88.53
2025-10-08T17:40:47.200906,AAPL,86.03
2025-10-08T17:40:47.213691,AAPL,86.49
2025-10-08T17:40:47.226039,AAPL,85.27
2025-10-08T17:40:47.238687,AAPL,86.9
2025-10-08T17:40:47.251314,AAPL,84.26
2025-10-08T17:40:47.263966,AAPL,84.93
2025-10-08T17:40:47.276624,AAPL,82.53
2025-10-08T17:40:47.289270,AAPL,85.39
2025-10-08T17:40:47.301069,AAPL,85.33
2025-10-08T17:40:47.313731,AAPL,84.83
2025-10-08T17:40:47.326389,AAPL,84.53
2025-10-08T17:40:47.339040,AAPL,86.25
2025-10-08T17:40:47.351681,AAPL,85.12
2025-10-08T17:40:47.364341,AAPL,86.48
2025-10-08T17:40:47.376958,AAPL,83.77
2025-10-08T17:40:47.389127,AAPL,81.76
2025-10-08T17:40:47.399541,AAPL,82.46
2025-10-08T17:40:47.412199,AAPL,82.71
2025-10-08T17:40:47.424392,AAPL,82.69
2025-10-08T17:40:47.435434,AAPL,86.07
2025-10-08T17:40:47.447313,AAPL,87.07
2025-10-08T17:40:47.459430,AAPL,86.3
2025-10-08T17:40:47.469925,AAPL,88.77
2025-10-08T17:40:47.482577,AAPL,87.68
2025-10-08T17:40:47.495209,AAPL,84.5
2025-10-08T17:40:47.507833,AAPL,83.29
2025-10-08T17:40:47.520447,AAPL,84.76
2025-10-08T17:40:47.533099,AAPL,86.53
2025-10-08T17:40:47.544570,AAPL,86.56
2025-10-08T17:40:47.556715,AAPL,89.76
2025-10-08T17:40:47.569361,AAPL,87.35
2025-10-08T17:40:47.582027,AAPL,86.47
2025-10-08T17:40:47.593010,AAPL,84.56
2025-10-08T17:40:47.605650,AAPL,85.14
2025-10-08T17:40:47.618280,AAPL,86.73
2025-10-08T17:40:47.630922,AAPL,90.26
2025-10-08T17:40:47.642691,AAPL,89.46
2025-10-08T17:40:47.655331,AAPL,84.99
2025-10-08T17:40:47.667968,AAPL,85.55
2025-10-08T17:40:47.680623,AAPL,84.99
2025-10-08T17:40:47.693281,AAPL,84.3
2025-10-08T17:40:47.703807,AAPL,84.59
2025-10-08T17:40:47.713990,AAPL,82.24
2025-10-08T17:40:47.726686,AAPL,80.71
2025-10-08T17:40:47.739328,AAPL,79.11
2025-10-08T17:40:47.751979,AAPL,78.28
2025-10-08T17:40:47.764612,AAPL,79.04
2025-10-08T17:40:47.775381,AAPL,77.03
2025-10-08T17:40:47.788025,AAPL,77.34
2025-10-08T17:40:47.800697,AAPL,76.89
2025-10-08T17:40:47.813339,AAPL,77.12
2025-10-08T17:40:47.825618,AAPL,76.41
2025-10-08T17:40:47.837709,AAPL,74.84
2025-10-08T17:40:47.850310,AAPL,74.14
2025-10-08T17:40:47.862894,AAPL,73.21
2025-10-08T17:40:47.875141,AAPL,75.27
2025-10-08T17:40:47.887725,AAPL,74.42
2025-10-08T17:40:47.900289,AAPL,72.27
2025-10-08T17:40:47.912838,AAPL,74.71
2025-10-08T17:40:47.923322,AAPL,73.79
2025-10-08T17:40:47.935884,AAPL,74.34
2025-10-08T17:40:47.948450,AAPL,75.61
2025-10-08T17:40:47.961008,AAPL,75.17
2025-10-08T17:40:47.973549,AAPL,72.42
2025-10-08T17:40:47.986093,AAPL,71.51
2025-10-08T17:40:47.998626,AAPL,71.31
2025-10-08T17:40:48.011165,AAPL,70.34
2025-10-08T17:40:48.023760,AAPL,70.34
2025-10-08T17:40:48.036358,AAPL,69.52
2025-10-08T17:40:48.048991,AAPL,68.58
2025-10-08T17:40:48.060460,AAPL,68.55
2025-10-08T17:40:48.073095,AAPL,69.26
2025-10-08T17:40:48.085853,AAPL,69.36
2025-10-08T17:40:48.098501,AAPL,69.14
2025-10-08T17:40:48.111160,AAPL,69.12
2025-10-08T17:40:48.123801,AAPL,68.01
2025-10-08T17:40:48.136145,AAPL,67.61
2025-10-08T17:40:48.147288,AAPL,68.65
2025-10-08T17:40:48.159932,AAPL,70.11
2025-10-08T17:40:48.170296,AAPL,71.28
2025-10-08T17:40:48.182924,AAPL,70.69
2025-10-08T17:40:48.195582,AAPL,70.69
2025-10-08T17:40:48.207398,AAPL,69.28
2025-10-08T17:40:48.220014,AAPL,69.55
2025-10-08T17:40:48.231799,AAPL,72.15
2025-10-08T17:40:48.242009,AAPL,72.03
2025-10-08T17:40:48.254582,AAPL,74.56
2025-10-08T17:40:48.267195,AAPL,71.9
2025-10-08T17:40:48.279815,AAPL,72.62
2025-10-08T17:40:48.292402,AAPL,71.58
2025-10-08T17:40:48.304967,AAPL,69.83
2025-10-08T17:40:48.317569,AAPL,69.55
2025-10-08T17:40:48.330180,AAPL,70.21
2025-10-08T17:40:48.342792,AAPL,69.97
2025-10-08T17:40:48.355406,AAPL,69.65
2025-10-08T17:40:48.368043,AAPL,72.29
2025-10-08T17:40:48.379662,AAPL,69.72
2025-10-08T17:40:48.392265,AAPL,68.69
2025-10-08T17:40:48.404828,AAPL,71.29
2025-10-08T17:40:48.415846,AAPL,72.16
2025-10-08T17:40:48.428417,AAPL,72.97
2025-10-08T17:40:48.440337,AAPL,73.42
2025-10-08T17:40:48.452983,AAPL,74.06
2025-10-08T17:40:48.465649,AAPL,75.31
2025-10-08T17:40:48.477863,AAPL,73.59
2025-10-08T17:40:48.490517,AAPL,70.8
2025-10-08T17:40:48.503119,AAPL,70.41
2025-10-08T17:40:48.515755,AAPL,68.9
2025-10-08T17:40:48.528366,AAPL,70.97
2025-10-08T17:40:48.538995,AAPL,72.04
2025-10-08T17:40:48.551616,AAPL,70.13
2025-10-08T17:40:48.563971,AAPL,72.87
2025-10-08T17:40:48.576642,AAPL,73.86
2025-10-08T17:40:48.589295,AAPL,75.34
2025-10-08T17:40:48.601940,AAPL,76.25
2025-10-08T17:40:48.614610,AAPL,76.81
2025-10-08T17:40:48.627091,AAPL,76.9
2025-10-08T17:40:48.639710,AAPL,77.35
2025-10-08T17:40:48.649909,AAPL,76.14
2025-10-08T17:40:48.662587,AAPL,75.58
2025-10-08T17:40:48.674531,AAPL,78.13
2025-10-08T17:40:48.686579,AAPL,79.36
2025-10-08T17:40:48.697116,AAPL,78.68
2025-10-08T17:40:48.709821,AAPL,79.94
2025-10-08T17:40:48.720752,AAPL,79.45
2025-10-08T17:40:48.733406,AAPL,82.09
2025-10-08T17:40:48.746066,AAPL,81.46
2025-10-08T17:40:48.756287,AAPL,80.02
2025-10-08T17:40:48.768933,AAPL,80.09
2025-10-08T17:40:48.780599,AAPL,78.06
2025-10-08T17:40:48.793231,AAPL,77.57
2025-10-08T17:40:48.803375,AAPL,79.84
2025-10-08T17:40:48.814218,AAPL,77.69
2025-10-08T17:40:48.826899,AAPL,80.07
2025-10-08T17:40:48.839533,AAPL,80.65
2025-10-08T17:40:48.852187,AAPL,82.01
2025-10-08T17:40:48.864838,AAPL,83.49
2025-10-08T17:40:48.877537,AAPL,85.62
2025-10-08T17:40:48.889684,AAPL,87.0
2025-10-08T17:40:48.900353,AAPL,89.73
2025-10-08T17:40:48.913003,AAPL,88.87
2025-10-08T17:40:48.925675,AAPL,92.77
2025-10-08T17:40:48.938315,AAPL,91.03
2025-10-08T17:40:48.951144,AAPL,89.03
2025-10-08T17:40:48.963778,AAPL,89.17
2025-10-08T17:40:48.976407,AAPL,89.16
2025-10-08T17:40:48.989007,AAPL,86.33
2025-10-08T17:40:49.000454,AAPL,83.04
2025-10-08T17:40:49.013110,AAPL,81.26
2025-10-08T17:40:49.024093,AAPL,80.43
2025-10-08T17:40:49.036664,AAPL,81.99
2025-10-08T17:40:49.049277,AAPL,80.67
2025-10-08T17:40:49.061899,AAPL,82.65
2025-10-08T17:40:49.073687,AAPL,84.15
2025-10-08T17:40:49.086296,AAPL,84.8
2025-10-08T17:40:49.097246,AAPL,85.54
2025-10-08T17:40:49.107990,AAPL,85.9
2025-10-08T17:40:49.120615,AAPL,84.93
2025-10-08T17:40:49.133247,AAPL,85.45
2025-10-08T17:40:49.145570,AAPL,85.14
2025-10-08T17:40:49.158197,AAPL,84.74
2025-10-08T17:40:49.169815,AAPL,87.0
2025-10-08T17:40:49.180540,AAPL,88.05
2025-10-08T17:40:49.193168,AAPL,87.81
2025-10-08T17:40:49.205775,AAPL,86.06
2025-10-08T17:40:49.216970,AAPL,84.02
2025-10-08T17:40:49.229584,AAPL,83.79
2025-10-08T17:40:49.242198,AAPL,81.88
2025-10-08T17:40:49.253690,AAPL,82.57
2025-10-08T17:40:49.264289,AAPL,86.11
2025-10-08T17:40:49.276905,AAPL,83.83
2025-10-08T17:40:49.287169,AAPL,84.51
2025-10-08T17:40:49.299008,AAPL,83.1
2025-10-08T17:40:49.311670,AAPL,85.4
2025-10-08T17:40:49.324299,AAPL,84.08
2025-10-08T17:40:49.334854,AAPL,86.0
2025-10-08T17:40:49.345869,AAPL,84.32
2025-10-08T17:40:49.356098,AAPL,83.9
2025-10-08T17:40:49.368736,AAPL,84.26
2025-10-08T17:40:49.381408,AAPL,83.63
2025-10-08T17:40:49.394085,AAPL,83.45
2025-10-08T17:40:49.406786,AAPL,82.14
2025-10-08T17:40:49.419275,AAPL,83.3
2025-10-08T17:40:49.431880,AAPL,83.3
2025-10-08T17:40:49.444523,AAPL,86.11
2025-10-08T17:40:49.457154,AAPL,86.38
2025-10-08T17:40:49.469778,AAPL,87.46
2025-10-08T17:40:49.480548,AAPL,87.87
2025-10-08T17:40:49.493157,AAPL,86.23
2025-10-08T17:40:49.503535,AAPL,88.55
2025-10-08T17:40:49.516161,AAPL,89.19
2025-10-08T17:40:49.528832,AAPL,88.76
2025-10-08T17:40:49.541458,AAPL,88.65
2025-10-08T17:40:49.554099,AAPL,87.79
2025-10-08T17:40:49.566610,AAPL,88.84
2025-10-08T17:40:49.579237,AAPL,87.25
2025-10-08T17:40:49.591848,AAPL,87.24
2025-10-08T17:40:49.604485,AAPL,88.07
2025-10-08T17:40:49.617072,AAPL,86.92
2025-10-08T17:40:49.629635,AAPL,87.21
2025-10-08T17:40:49.642275,AAPL,89.24
2025-10-08T17:40:49.654921,AAPL,91.35
2025-10-08T17:40:49.667521,AAPL,93.59
2025-10-08T17:40:49.680113,AAPL,92.63
2025-10-08T17:40:49.691632,AAPL,90.14
2025-10-08T17:40:49.704299,AAPL,90.47
2025-10-08T17:40:49.716717,AAPL,91.33
2025-10-08T17:40:49.729377,AAPL,91.11
2025-10-08T17:40:49.742035,AAPL,90.49
2025-10-08T17:40:49.754644,AAPL,88.2
2025-10-08T17:40:49.765927,AAPL,88.9
2025-10-08T17:40:49.778561,AAPL,89.32
2025-10-08T17:40:49.788935,AAPL,85.86
2025-10-08T17:40:49.799106,AAPL,84.68
